text,created_at
@u110110 @flcnhvy @MKBHD Haha sure,2020-06-21T05:17:22.000Z
@flcnhvy @MKBHD Deus Ex / Half-Life 2 / Bioshock / Mass Effect 2 / Fallout 3 &amp; New Vegas / Saints Row IV,2020-06-21T05:14:59.000Z
@TslaCybertruck @jgrano305 @uhaveanygrapes @Flash_Titans There will be a subscription  but it will be economically better to have bought FSD,2020-06-21T04:29:09.000Z
@jgrano305 @uhaveanygrapes @Flash_Titans This would be a good time to upgrade to FSD  as it goes up by $1k on July 1. We could make it $7k to upgrade to FSD until July 1 (even if you don’t have basic Autopilot). Does that sound good?,2020-06-21T04:27:12.000Z
@uhaveanygrapes @Flash_Titans This does sound excessive. Will look into it.,2020-06-21T04:04:19.000Z
@Flash_Titans Just us being fools  but free Supercharging forever is not coming back to any vehicles. It’s not a good incentive structure.,2020-06-21T04:03:33.000Z
@TheGledinator @teslaownersSV @mattie_rogers @aikatchu @Tesla Haha Teslas all the way down,2020-06-21T04:00:59.000Z
@teslaownersSV @mattie_rogers @aikatchu @Tesla Maybe  will look into it. We’d need to emulate a TV.,2020-06-21T03:59:20.000Z
@mattie_rogers @aikatchu @Tesla We could probably make a fun punch (click) buggy game  with extra points for rare Teslas,2020-06-21T03:55:16.000Z
@MKBHD Bought based on your review. It’s great!,2020-06-21T03:48:48.000Z
@cleantechnica The was not to outcompete other companies  but rather to maximize usefulness &amp; rate of progress in the absolute,2020-06-21T03:39:01.000Z
@cleantechnica For example  we created a chip design team from scratch for the Tesla full self-driving computer  which is not something car companies do,2020-06-21T03:32:01.000Z
@cleantechnica Tesla should really be thought of as roughly a dozen technology startups  many of which have little to no correlation with traditional automotive companies,2020-06-21T03:28:55.000Z
@vincent13031925 @teslacn We are putting a lot of effort into improving the Tesla China experience with local engineering &amp; great feedback from Tesla owners in China!,2020-06-21T02:03:37.000Z
@aikatchu @Tesla Cool  lmk what we can do to improve the product  especially vehicle software/firmware  app &amp; overall interaction with Tesla  as these changes can immediately improve the entire fleet,2020-06-21T02:00:53.000Z
RT @Tesla: https://t.co/26o1bAP14v,2020-06-21T00:31:25.000Z
@flcnhvy Feels so long ago,2020-06-20T20:13:43.000Z
@PPathole @Tesla Pulling up to The Petersen,2020-06-20T19:46:03.000Z
@ArtifactsHub @engineeringvids Nice,2020-06-20T02:56:56.000Z
@DanielleFong @PPathole We will add one more PTO day after the annual review next quarter,2020-06-20T02:24:26.000Z
@CoreyBa95130768 @NASASpaceflight @Erdayastronaut It will look a little odd,2020-06-20T02:02:34.000Z
@flcnhvy @teslaownersSV @Kristennetten @cleantechnica Probably Fremont,2020-06-20T01:51:14.000Z
@teslaownersSV @Kristennetten @cleantechnica Probably good to combine them  since they are converging in time. I’m hopeful we can announce a date after the July 4th week.,2020-06-20T01:46:46.000Z
@Kristennetten @cleantechnica Yes  but we will have to postpone annual shareholder meeting  as still no large gatherings allowed by July 7th. Not sure of new date  but am guessing maybe a month or so later.,2020-06-20T01:36:54.000Z
@cleantechnica Stop by The Petersen is you’d like to see Cybertruck irl! Lots of awesome cars &amp; bikes there. Definitely worth seeing with or without Cybertruck.,2020-06-20T01:31:33.000Z
@PPathole It does require use of a paid-time-off day  which is true of many other holidays,2020-06-19T17:42:11.000Z
Juneteenth is henceforth considered a US holiday at Tesla &amp; SpaceX,2020-06-19T17:06:03.000Z
@EvaFoxU @Tesla Moving fast,2020-06-19T17:03:43.000Z
@KatriniaDivina @TeslaPhx @Tesla Opening in about two weeks,2020-06-19T16:40:55.000Z
@bluemoondance74 @MichaelaOkla @holy_schnitt Reaching chamber pressure of 300 atmospheres,2020-06-19T06:52:59.000Z
@cleantechnica Confirmed,2020-06-19T06:18:23.000Z
@MichaelaOkla @holy_schnitt https://t.co/tUB8Htz4sZ,2020-06-18T23:18:48.000Z
@TeslaPhx @Tesla 🤣🤣,2020-06-18T23:05:06.000Z
@teslaownersSV @Teslarati We are considering several options,2020-06-18T23:04:30.000Z
@Teslarati Tesla has an option to purchase this land  but has not exercised it,2020-06-18T19:39:59.000Z
@cleantechnica Renewable energy is happening fast,2020-06-18T17:03:42.000Z
@MichaelaOkla Comes standard with Cybertruck,2020-06-18T13:21:17.000Z
RT @SpaceX: More than 100 spacecraft have been signed up to fly on Falcon 9 since we launched the rideshare program. Small satellite operat…,2020-06-18T01:41:17.000Z
RT @tegmark: Help us find an unsung hero! If they win  they get $50k &amp; you get up to $3k for nominating/spreading the word. Our first 3 awa…,2020-06-17T16:30:25.000Z
@NYYScoreKeep Not sure. They’re pretty close together.,2020-06-17T00:04:44.000Z
@westcoastbill It will be real,2020-06-16T21:19:26.000Z
@cisoml @Erdayastronaut @russ_parrish Maybe Incat https://t.co/qHbJcMocFg,2020-06-16T20:45:36.000Z
@flcnhvy There will be many test flights before commercial passengers are carried. First Earth to Earth test flights might be in 2 or 3 years.,2020-06-16T20:33:44.000Z
@Erdayastronaut @russ_parrish We need to be far enough away so as not to bother heavily populated areas. The launch &amp; landing are not subtle. But you could get within a few miles of the spaceport in a boat.,2020-06-16T20:11:46.000Z
@YarLP Directionally correct  but Zenit is an order of magnitude smaller than Starship system &amp; doesn’t come back &amp; land,2020-06-16T19:32:39.000Z
@21aeax US law requires at least a green card to be hired at SpaceX  as rockets are considered advanced weapons technology,2020-06-16T19:24:24.000Z
@russ_parrish Pretty much,2020-06-16T19:23:06.000Z
@AgoleiD Illuminaughty haha,2020-06-16T19:22:09.000Z
SpaceX is building floating  superheavy-class spaceports for Mars  moon &amp; hypersonic travel around Earth https://t.co/zLJjz43hKw,2020-06-16T19:20:04.000Z
@LabPadre Maybe some Flextape,2020-06-16T17:32:11.000Z
@LabPadre No problem  we can buff it out,2020-06-16T17:25:52.000Z
@Teslarati Fairing reuse is looking good,2020-06-16T16:45:52.000Z
@physorg_com @ubcnews @AAS_Publishing So where are the aliens?,2020-06-16T16:43:30.000Z
@Teslarati Or Y,2020-06-16T11:40:06.000Z
@Teslarati No larger pack Model 3 is in development,2020-06-16T11:39:13.000Z
@tesla_peter @t0mmyr Actually  we’ve made slight changes  but the range improvement is &gt;90% efficiency,2020-06-16T07:13:48.000Z
@cleantechnica Cool,2020-06-16T07:09:09.000Z
@ZJasko Physics doesn’t care about politicians,2020-06-16T07:06:06.000Z
@jgold310 Coming soon,2020-06-16T02:08:53.000Z
All Model S cars made since late Jan have 402 mile range. This is just making it official.,2020-06-16T02:07:13.000Z
Tesla Model S now first ever electric vehicle to receive EPA range rating above 400 miles! https://t.co/EOTwVfvHS5,2020-06-15T23:53:26.000Z
@flcnhvy Absolutely,2020-06-15T23:38:44.000Z
China &amp; Asia Pacific Supercharger usage above pre-covid highs. North America catching up fast. Europe slightly behind. https://t.co/Em23E2AFyO,2020-06-15T23:36:49.000Z
@VitalVegas Looking likely,2020-06-15T23:30:06.000Z
@Mad_Maelstrom @Peter_J_Beck @torybruno @Starlinksat223 @Erdayastronaut Throttling is done by adjusting flow to the ox and fuel preburners. The lower limit of thrust is ox &amp; fuel turbopump injector preburner “stiffness”  essentially when do the preburner elements start flaming out.,2020-06-15T22:21:25.000Z
@SciGuySpace Tank didn’t burst  but leaked at 7.6 bar. This is a good result &amp; supports idea of 304L stainless being better than 301. We’re developing our own alloy to take this even further. Leak before burst is highly desirable.,2020-06-15T22:06:44.000Z
@Peter_J_Beck @torybruno @Starlinksat223 @Erdayastronaut Yeah. Merlin  using a single pintle injector with cold  liquid propellant  needs a longer chamber than Raptor  which uses a large number of coaxial injectors  despite Merlin being less than half thrust. Propellant enters Raptor chamber as hot gas that’s already mixed.,2020-06-15T21:56:42.000Z
@tobyliiiiiiiiii @SciGuySpace Yes,2020-06-15T20:20:13.000Z
@SciGuySpace That’s the goal. There a few known weak points on this test tank  probably capable of more pressure. The second test tank to follow shortly has addressed the weak points.,2020-06-15T20:19:45.000Z
@skysira @joshcohen @tokren1 @Andrew81947993 @FatEmperor @MarkChangizi @gordon_dyce @dvdclstn @Not_Far_Enough @DaphnaRedliner @MLevitt_NP2013 Accurate,2020-06-15T19:39:12.000Z
@vlives23 @LoopedBuffalo @Michaelnardone4 @FutureJurvetson @SpaceXStarlink @SpaceX Sure,2020-06-15T03:08:45.000Z
@Michaelnardone4 @FutureJurvetson @SpaceXStarlink @SpaceX Around 20ms. It’s designed to run real-time  competitive video games. Version 2  which is at lower altitude could be as low as 8ms latency.,2020-06-15T03:01:04.000Z
@FutureJurvetson @SpaceXStarlink @SpaceX It will get even simpler. Just two instructions for Starlink: plug in &amp; point at sky. Can be done in either order.,2020-06-14T19:57:57.000Z
RT @SpaceX: Falcon 9 launches 58 Starlink satellites and 3 @planetlabs Skysats to orbit before returning to Earth and landing on a droneshi…,2020-06-14T06:30:38.000Z
@JimBridenstine @NASA Congratulations Kathy!,2020-06-14T06:09:21.000Z
@mcot2222 @olenamuliarchuk @mrkylefield @cleantechnica Acceptable  if your drivetrain is very efficient &amp; you add a little manga,2020-06-11T16:02:48.000Z
@justpaulinelol @engineers_feed As foretold by https://t.co/LJJCD7BAgX,2020-06-11T10:05:43.000Z
@engineers_feed Stonks,2020-06-11T10:01:41.000Z
lol,2020-06-11T09:49:26.000Z
@Erdayastronaut @i_gvf @SciGuySpace Exactly. Chartering a dedicated 747 flight around the world costs less than buying a small  single engine turboprop plane. In the same way  a giant reusable rocket flight is way cheaper than a tiny expendable rocket that can be used only once.,2020-06-11T09:39:54.000Z
@tobyliiiiiiiiii @physorg_com @nature @SciReports True,2020-06-11T09:32:03.000Z
@olenamuliarchuk @mrkylefield @cleantechnica Battery industry is world champion at bs. “Lithium-ion” doesn’t really mean anything. What matters is cathode &amp; anode material. There are many choices  but nickel cathode with carbon-silicon anode works great.,2020-06-11T09:15:13.000Z
@physorg_com @nature @SciReports I thought this was an Onion article,2020-06-11T09:05:01.000Z
@blue_bnd @olenamuliarchuk @PPathole @mrkylefield @cleantechnica Staggeringly dumb,2020-06-11T09:00:21.000Z
@PPathole @mrkylefield @cleantechnica I got the fuel cell question about 8000 times,2020-06-11T08:48:53.000Z
@rhodanazanin1 @ABC7 @NBCLA @CBSLA It’s getting Biblical,2020-06-11T08:11:24.000Z
@mrkylefield @cleantechnica Exactly  fuel cells = fool sells,2020-06-11T08:10:31.000Z
@realAnishPai Renewable energy passed coal in April https://t.co/1kRCyGXfN9,2020-06-11T06:35:23.000Z
@TeslaTruckClub Worth considering,2020-06-11T01:08:54.000Z
@pandabfr @Ophiltry Agreed,2020-06-11T01:07:06.000Z
@Ophiltry Trèy Boucher,2020-06-10T22:25:42.000Z
Catapults are a great way to get somewhere fast https://t.co/npr4bGBDYw,2020-06-10T22:22:01.000Z
@jack Great point. Many articles are retweeted based on headlines that don’t match the content.,2020-06-10T22:20:18.000Z
@jamesrtyrrell Actually  we’re on SN30 for Raptor,2020-06-10T20:39:15.000Z
@Erdayastronaut @nickwijngaards @SciGuySpace Sure. That’s long montage 🤣🤣,2020-06-10T20:38:24.000Z
@engineers_feed Wow,2020-06-10T20:10:45.000Z
@thesheetztweetz @SpaceX @Commercial_Crew @AstroBehnken @Astro_Doug @ingallsimages @NASAKennedy ❤️ the laser beam long exposure shots,2020-06-10T19:29:15.000Z
@nickwijngaards @Erdayastronaut @SciGuySpace Hundreds of improvements in manufacturability primarily (this is by far the hardest problem)  mass down  thrust up  Isp up. Current improvement list continues past SN50. As the saying goes  it’s 1% inspiration &amp; 99% perspiration …,2020-06-10T19:23:19.000Z
@John_Gardi @SciGuySpace Also  insulation of a deep cryogen( which I’d call anything that liquifies nitrogen aka 78% of air) is heavy &amp; prone to heat leaks. H2 is hell.,2020-06-10T19:12:07.000Z
Tesla factory workplace safety is 5% better than industry average for manufacturers &amp; improving fast https://t.co/axmInA9fZb,2020-06-10T19:06:53.000Z
@Erdayastronaut @SciGuySpace Important technical note: due to higher O/F of CH4 vs RP1 (oxygen is dense) &amp; significant density increase of subcooled CH4 (plus no common dome insulation needed)  plus cryo strength bump of CH4  tank mass of CH4/O2 stage is almost same as RP1/O2.,2020-06-10T18:55:11.000Z
@Erdayastronaut @SciGuySpace We could never reach 380 Isp with RP/kerosene. CH4 has higher Isp potential on paper  but even better in practice. With CH4  you can reach &gt;99% of max theoretical combustion efficiency  but RP is ~97% on a good day &amp; requires desooting of turbines between flights.,2020-06-10T18:42:22.000Z
After which they are recycled https://t.co/xuu1ohdz52,2020-06-10T18:28:56.000Z
Tesla batteries are lasting much longer than 200k miles / 320k km https://t.co/z882nf6yv9,2020-06-10T18:26:00.000Z
Moreover  energy produced by Tesla solar deployments far exceeds energy used in our factories https://t.co/IDqf5gWeFt,2020-06-10T18:22:29.000Z
Electric cars produce *much* less CO2 than fossil fuel cars  taking both electricity emission &amp; vehicle production into acount https://t.co/tsk9TXgW67,2020-06-10T18:21:05.000Z
https://t.co/QPwGa1Rk8Z,2020-06-10T18:07:52.000Z
Posting Tesla Impact Report  this time with summary points &amp; charts in my reply tweets https://t.co/4lyaV7kIS4,2020-06-10T18:07:22.000Z
@venus47203379 @engineers_feed Haha. Will post summary.,2020-06-10T18:04:53.000Z
@SciGuySpace Combined with SpaceX deep subcooling of propellants to near liquefaction temp of N2  use of common dome (CH4 &amp; O2 liquid at similar temps) &amp; higher T/W of engines enables de facto higher delta-V than an H2/O2 stage,2020-06-10T17:58:30.000Z
@SciGuySpace Quite a piece! I should credit Soviet/Russian engine work in the 80’s as being a factor in deciding to switch from H2 to CH4. They demonstrated excellent performance on test stands  with Isp up to 380 secs.,2020-06-10T17:52:12.000Z
Wort reading the whole thinghttps://t.co/4lyaV7kIS4,2020-06-10T14:15:45.000Z
@jgrano305 @ICannot_Enough @GerberKawasaki @Tesla @joerogan We shall see …,2020-06-10T14:06:08.000Z
@flcnhvy @GerberKawasaki @Tesla @joerogan Maybe I should retweet the top four or five point. What caught your eye the most?,2020-06-10T14:05:37.000Z
@flcnhvy @GerberKawasaki @Tesla @joerogan Good point!,2020-06-10T14:03:46.000Z
@ICannot_Enough @GerberKawasaki @Tesla @joerogan Yes,2020-06-10T14:02:33.000Z
@GerberKawasaki @Tesla (Formerly) mainstream media has systemic negative &amp; political bias about almost everything. Reading major newspapers makes you feel sad &amp; angry. That’s why they’re being crushed by @joerogan. Likes/retweets of old media are extremely low. Ironic article:https://t.co/78uftW0P6t,2020-06-10T14:00:33.000Z
RT @SpaceX: Starlink fairing deploy sequence https://t.co/2aOmxWDx8w,2020-06-09T22:28:43.000Z
@UniverCurious Size matters,2020-06-09T19:26:03.000Z
@xkcdComic Sure seems that way 🤣🤣,2020-06-09T01:04:36.000Z
@chriswarriner @flcnhvy Bad incentive structure,2020-06-09T01:01:44.000Z
@TheOnion 🎶To meme the impossible meme 🎶,2020-06-08T19:04:21.000Z
@flcnhvy @Erdayastronaut We’re working on new legs. Wider stance &amp; able to auto-level. Important for leaning into wind or landing on rocky &amp; pitted surfaces.,2020-06-08T18:38:09.000Z
@Erdayastronaut Forward thrusters are to stabilize ship when landing in high winds. If goal is max payload to moon per ship  no heatshield or flaps or big gas thruster packs are needed. No need to bring early ships back. They can serve as part of moon base alpha.,2020-06-08T18:33:56.000Z
@Erdayastronaut Absolutely,2020-06-08T18:28:08.000Z
@JimBridenstine @Commercial_Crew @NASA Outcome-based contracting with multiple competitors is vastly better than cost-plus (especially if sole-sourced)  as the former rewards results &amp; latter rewards waste. Outcome contracting should be applied broadly within government. The difference in results will be incredible.,2020-06-08T18:26:54.000Z
Wow  this is extremely important!! https://t.co/iUPfoOnIOg,2020-06-08T18:18:41.000Z
@Lance210 🤣,2020-06-08T17:57:53.000Z
@PPathole @Tesla Autopilot prime directive is: don’t crash. What seems fast to humans is slow to a computer. 360 degree low light vision &amp; sonar  plus forward radar enable to be superhuman. Upcoming software upgrades will increasingly show the potential.,2020-06-08T17:46:52.000Z
Stankonia at https://t.co/LJJCD7BAgX,2020-06-08T17:28:25.000Z
